job_id,num_gpu,submit_time,iterations,model_name,duration,interval
3918,4,34449,0,resnet101,13,0
3919,4,34462,0,resnet101,2,0
3920,4,34491,0,resnet101,12,0
3921,4,34504,0,resnet101,2,0
3922,4,34512,0,resnet101,3,0
3923,4,34515,0,resnet101,7,0
3924,4,34724,0,resnet101,3,0
3925,4,34729,0,resnet101,4,0
3926,4,34734,0,resnet101,8,0
3927,4,34742,0,resnet101,8,0
3928,4,34750,0,resnet152,2,0
3929,4,34752,0,resnet152,5,0
3930,4,34765,0,resnet152,16,0
3931,4,34783,0,vgg19,8,0
3932,4,34793,0,vgg19,9,0
3933,4,34802,0,vgg19,17,0
3934,4,35168,0,resnet152,4,0
3935,4,39937,0,resnet152,5,0
3936,4,39947,0,resnet152,5,0
3937,4,40143,0,resnet152,10,0
3938,4,40162,0,resnet152,2,0
3939,4,40164,0,inception4,2,0
3940,4,40166,0,inception4,4,0
3941,4,40178,0,inception4,4,0
3942,4,40182,0,inception4,3,0
3943,4,40194,0,inception4,2,0
3944,4,40196,0,inception4,4,0
3945,4,40200,0,inception4,2,0
3946,4,40242,0,inception4,3,0
3947,4,40246,0,inception4,2,0
3948,4,40249,0,vgg11,5,0
3949,4,40490,0,vgg11,3,0
3950,4,40493,0,vgg11,4,0
3951,4,40512,0,vgg11,2,0
3952,4,40515,0,vgg11,3,0
3953,4,40532,0,vgg11,6,0
3954,4,40541,0,vgg11,6,0
3955,4,40585,0,inception3,4,0
3956,4,40592,0,inception3,5,0
3957,4,40597,0,inception3,3,0
3958,4,40600,0,inception3,5,0
3959,4,41133,0,inception3,2,0
3960,4,41135,0,inception3,3,0
3961,4,41242,0,vgg19,4,0
3962,4,41251,0,vgg19,5,0
3963,4,41273,0,vgg19,5,0
3964,4,41280,0,vgg19,5,0
3965,4,41288,0,vgg19,8,0
3966,4,41299,0,vgg19,7,0
3967,4,41313,0,vgg19,2,0
3968,4,41315,0,vgg19,3,0
3969,4,41340,0,vgg19,6,0
3970,4,41347,0,vgg19,6,0
3971,4,41363,0,vgg19,2,0
3972,4,41371,0,vgg19,24,0
3973,4,41504,0,vgg19,37,0
3974,4,41541,0,vgg19,3,0
3975,4,41547,0,vgg19,2,0
3976,4,41557,0,vgg19,11,0
3977,4,41568,0,vgg19,2,0
3978,4,41570,0,resnet152,6,0
3979,4,41576,0,resnet152,5,0
3980,4,41587,0,resnet152,36,0
3981,4,41636,0,resnet152,17,0
3982,4,41653,0,resnet152,8,0
3983,4,41718,0,resnet152,6,0
3984,4,41972,0,resnet152,21,0
3985,4,42002,0,resnet152,9,0
3986,4,42011,0,resnet152,9,0
3987,4,43090,0,resnet152,2,0
3988,4,43095,0,resnet152,1,0
3989,4,43097,0,resnet152,7,0
3990,4,43105,0,resnet152,1,0
3991,4,43108,0,resnet152,3,0
3992,4,43122,0,resnet152,19,0
3993,4,43145,0,alexnet,12,0
3994,4,43170,0,alexnet,1,0
3995,4,43179,0,alexnet,1,0
3996,4,43181,0,vgg11,9,0
3997,4,43191,0,vgg11,7,0
3998,4,43199,0,vgg11,3,0
3999,4,5713,0,vgg19,2,0
4000,4,5718,0,vgg19,2,0
4001,4,18452,0,vgg19,1,0
4002,4,18461,0,vgg19,1,0
4003,4,18465,0,vgg19,1,0
4004,4,32964,0,vgg19,2,0
4005,4,33184,0,vgg19,1,0
4006,4,33188,0,vgg19,1,0
4007,4,33205,0,vgg19,1,0
4008,4,34147,0,vgg19,1,0
4009,4,36378,0,inception4,11,0
4010,4,36392,0,inception3,10,0
4011,4,36404,0,inception3,10,0
4012,4,36415,0,inception3,10,0
4013,4,36427,0,inception3,8,0
4014,4,36438,0,inception3,10,0
4015,4,36450,0,inception3,9,0
4016,4,36461,0,resnet50,8,0
4017,4,36469,0,resnet50,2,0
4018,4,36472,0,resnet50,10,0
4019,4,36484,0,resnet50,8,0
4020,4,36495,0,resnet50,10,0
4021,4,36950,0,resnet50,9,0
4022,4,36961,0,resnet50,9,0
4023,4,36972,0,resnet50,9,0
4024,4,36983,0,resnet50,8,0
4025,4,36994,0,resnet50,8,0
4026,4,37005,0,resnet50,8,0
4027,4,37013,0,resnet50,2,0
4028,4,37016,0,resnet50,10,0
4029,4,37027,0,resnet50,10,0
4030,4,37039,0,alexnet,9,0
4031,4,37050,0,alexnet,9,0
4032,4,37061,0,alexnet,9,0
4033,4,37072,0,vgg16,9,0
4034,4,37083,0,vgg16,9,0
4035,4,37094,0,vgg16,9,0
4036,4,37118,0,vgg16,10,0
4037,4,37130,0,vgg16,9,0
4038,4,37141,0,vgg16,9,0
4039,4,37152,0,vgg16,9,0
4040,4,37163,0,inception4,8,0
4041,4,37174,0,inception4,8,0
4042,4,37185,0,inception4,8,0
4043,4,37193,0,inception4,2,0
4044,4,37196,0,inception4,10,0
4045,4,37207,0,inception4,10,0
4046,4,37218,0,inception4,10,0
4047,4,37229,0,inception4,10,0
4048,4,37241,0,inception4,9,0
4049,4,37252,0,inception4,9,0
4050,4,37263,0,inception4,9,0
4051,4,37274,0,inception4,9,0
4052,4,37285,0,inception4,8,0
4053,4,37301,0,inception4,8,0
4054,4,37312,0,inception4,8,0
4055,4,37323,0,inception4,8,0
4056,4,37331,0,inception4,2,0
4057,4,37334,0,inception4,10,0
4058,4,37345,0,inception4,10,0
4059,4,37356,0,inception4,10,0
4060,4,37367,0,inception4,10,0
4061,4,37379,0,inception4,9,0
4062,4,37390,0,inception4,9,0
4063,4,37401,0,inception4,9,0
4064,4,37412,0,inception4,9,0
4065,4,37423,0,inception4,8,0
4066,4,37434,0,inception4,8,0
4067,4,37442,0,inception4,2,0
4068,4,37445,0,inception4,8,0
4069,4,37453,0,inception4,2,0
4070,4,37456,0,inception4,10,0
4071,4,37467,0,inception4,10,0
4072,4,37546,0,inception4,10,0
4073,4,37557,0,inception4,10,0
4074,4,37572,0,inception4,4,0
4075,4,37581,0,inception4,10,0
4076,4,37593,0,inception4,9,0
4077,4,37604,0,inception4,9,0
4078,4,37615,0,inception4,9,0
4079,4,37626,0,inception4,8,0
4080,4,37637,0,inception4,8,0
4081,4,37645,0,inception4,2,0
4082,4,37648,0,inception4,10,0
4083,4,37659,0,inception4,10,0
4084,4,37670,0,inception4,10,0
4085,4,37682,0,inception4,9,0
4086,4,37693,0,inception4,9,0
4087,4,37704,0,inception4,9,0
4088,4,37715,0,inception4,8,0
4089,4,37726,0,inception4,8,0
4090,4,37734,0,inception4,2,0
4091,4,37737,0,inception4,8,0
4092,4,37745,0,inception4,2,0
4093,4,37748,0,inception4,10,0
4094,4,37759,0,inception4,10,0
4095,4,37782,0,resnet101,10,0
4096,4,37794,0,resnet101,9,0
4097,4,37805,0,resnet101,9,0
4098,4,37816,0,alexnet,9,0
4099,4,37827,0,alexnet,8,0
4100,4,37838,0,alexnet,8,0
4101,4,37849,0,vgg19,8,0
4102,4,37857,0,vgg19,2,0
4103,4,37860,0,vgg19,10,0
4104,4,37872,0,vgg19,9,0
4105,4,37883,0,vgg19,9,0
4106,4,37894,0,vgg19,9,0
4107,4,37905,0,vgg19,8,0
4108,4,37916,0,vgg19,8,0
4109,4,37924,0,vgg19,2,0
4110,4,37927,0,vgg19,10,0
4111,4,37938,0,resnet50,10,0
4112,4,37949,0,resnet50,10,0
4113,4,37961,0,resnet50,9,0
4114,4,37972,0,resnet152,9,0
4115,4,38348,0,resnet152,2,0
4116,4,38351,0,inception4,10,0
4117,4,38362,0,inception4,10,0
4118,4,38374,0,inception4,9,0
4119,4,38385,0,inception4,9,0
4120,4,38396,0,resnet101,9,0
4121,4,38407,0,resnet101,8,0
4122,4,38418,0,resnet101,8,0
4123,4,38426,0,resnet101,2,0
4124,4,38429,0,resnet101,10,0
4125,4,38440,0,resnet101,10,0
4126,4,38451,0,vgg11,10,0
4127,4,38463,0,vgg11,9,0
4128,4,38474,0,vgg11,9,0
4129,4,38485,0,vgg11,9,0
4130,4,38496,0,vgg11,9,0
4131,4,38507,0,vgg11,8,0
4132,4,38518,0,vgg11,8,0
4133,4,38529,0,vgg11,8,0
4134,4,38537,0,vgg11,2,0
4135,4,38540,0,vgg11,10,0
4136,4,38603,0,vgg11,8,0
4137,4,38611,0,vgg11,2,0
4138,4,38614,0,vgg11,10,0
4139,4,38625,0,vgg11,10,0
4140,4,38636,0,vgg11,10,0
4141,4,38648,0,vgg11,9,0
4142,4,38659,0,vgg11,9,0
4143,4,38670,0,vgg11,9,0
4144,4,38681,0,vgg11,9,0
4145,4,38692,0,vgg11,8,0
4146,4,38703,0,vgg11,8,0
4147,4,38711,0,vgg11,2,0
4148,4,38714,0,vgg11,10,0
4149,4,38725,0,vgg11,10,0
4150,4,38737,0,vgg11,9,0
4151,4,38748,0,vgg11,9,0
4152,4,38759,0,vgg11,9,0
4153,4,38770,0,vgg11,8,0
4154,4,38781,0,vgg11,8,0
4155,4,38792,0,vgg19,8,0
4156,4,38800,0,vgg19,2,0
4157,4,38972,0,vgg11,2,0
4158,4,38975,0,vgg11,10,0
4159,4,38986,0,vgg11,10,0
4160,4,38998,0,vgg11,9,0
4161,4,39009,0,inception4,9,0
4162,4,39020,0,inception4,9,0
4163,4,39035,0,inception4,9,0
4164,4,39046,0,inception4,8,0
4165,4,39057,0,inception4,8,0
4166,4,39065,0,inception4,2,0
4167,4,39068,0,inception4,10,0
4168,4,39079,0,inception4,10,0
4169,4,39090,0,inception4,10,0
4170,4,39102,0,inception4,9,0
4171,4,39113,0,vgg19,9,0
4172,4,39124,0,vgg19,8,0
4173,4,39135,0,vgg19,8,0
4174,4,39146,0,vgg11,8,0
4175,4,39154,0,vgg11,2,0
4176,4,39157,0,resnet50,10,0
4177,4,39168,0,resnet50,10,0
4178,4,39180,0,resnet50,9,0
4179,4,39191,0,resnet50,9,0
4180,4,39202,0,resnet152,9,0
4181,4,39213,0,resnet152,8,0
4182,4,39224,0,resnet152,8,0
4183,4,39235,0,resnet152,8,0
4184,4,39243,0,resnet152,2,0
4185,4,39246,0,resnet152,10,0
4186,4,39258,0,resnet152,748,0
4187,4,40009,0,resnet152,10,0
4188,4,40021,0,resnet152,9,0
4189,4,40032,0,resnet152,9,0
4190,4,40043,0,resnet152,8,0
4191,4,40054,0,resnet152,8,0
4192,4,40065,0,resnet152,8,0
4193,4,40073,0,resnet152,2,0
4194,4,40076,0,resnet152,10,0
4195,4,40087,0,vgg16,10,0
4196,4,40099,0,vgg16,9,0
4197,4,40110,0,vgg16,9,0
4198,4,40121,0,vgg16,9,0
4199,4,40132,0,vgg16,8,0
4200,4,40143,0,alexnet,8,0
4201,4,40151,0,alexnet,2,0
4202,4,40265,0,alexnet,9,0
4203,4,40275,0,alexnet,9,0
4204,4,40285,0,alexnet,9,0
4205,4,40295,0,resnet101,9,0
4206,4,40305,0,resnet101,9,0
4207,4,40315,0,resnet101,9,0
4208,4,40325,0,resnet101,9,0
4209,4,40335,0,resnet101,9,0
4210,4,40345,0,resnet101,9,0
4211,4,40355,0,resnet101,9,0
4212,4,40365,0,resnet101,9,0
4213,4,40375,0,resnet101,9,0
4214,4,40385,0,resnet101,9,0
4215,4,40395,0,resnet101,9,0
4216,4,40405,0,resnet101,9,0
4217,4,40415,0,resnet101,9,0
4218,4,40424,0,resnet101,10,0
4219,4,40434,0,resnet101,10,0
4220,4,40444,0,resnet101,10,0
4221,4,40454,0,resnet101,10,0
4222,4,40464,0,resnet101,10,0
4223,4,40502,0,resnet101,9,0
4224,4,40511,0,resnet101,10,0
4225,4,40521,0,resnet101,8,0
4226,4,40531,0,resnet101,7,0
4227,4,40540,0,resnet101,10,0
4228,4,40550,0,resnet101,9,0
4229,4,40560,0,resnet101,9,0
4230,4,40569,0,vgg11,10,0
4231,4,40579,0,vgg11,8,0
4232,4,40589,0,vgg11,9,0
4233,4,40598,0,vgg11,10,0
4234,4,40608,0,vgg11,9,0
4235,4,40618,0,vgg11,2,0
4236,4,40645,0,vgg11,9,0
4237,4,40664,0,vgg11,10,0
4238,4,40674,0,vgg11,8,0
4239,4,40684,0,vgg11,9,0
4240,4,40693,0,inception4,9,0
4241,4,40703,0,vgg19,9,0
4242,4,40712,0,alexnet,10,0
4243,4,40722,0,alexnet,9,0
4244,4,40732,0,inception3,9,0
4245,4,40741,0,inception3,8,0
4246,4,40751,0,inception3,9,0
4247,4,40760,0,inception3,9,0
4248,4,40770,0,inception3,9,0
4249,4,40779,0,inception3,10,0
4250,4,40789,0,inception3,9,0
4251,4,40798,0,inception3,10,0
4252,4,40808,0,inception3,8,0
4253,4,40818,0,inception3,9,0
4254,4,40827,0,inception3,8,0
4255,4,40837,0,inception3,9,0
4256,4,40846,0,inception3,10,0
4257,4,40856,0,alexnet,9,0
4258,4,40865,0,alexnet,10,0
4259,4,40875,0,alexnet,9,0
4260,4,40885,0,alexnet,9,0
4261,4,40894,0,alexnet,8,0
4262,4,40904,0,alexnet,9,0
4263,4,40913,0,alexnet,9,0
4264,4,40923,0,alexnet,9,0
4265,4,40932,0,resnet152,10,0
4266,4,40942,0,resnet152,9,0
4267,4,41212,0,resnet152,9,0
4268,4,41221,0,vgg19,10,0
4269,4,41231,0,vgg19,8,0
4270,4,41241,0,vgg19,9,0
4271,4,41250,0,resnet101,10,0
4272,4,41260,0,resnet101,9,0
4273,4,41269,0,alexnet,10,0
4274,4,41279,0,alexnet,8,0
4275,4,41289,0,alexnet,9,0
4276,4,41298,0,alexnet,8,0
4277,4,41308,0,alexnet,10,0
4278,4,41318,0,inception4,9,0
4279,4,41327,0,inception4,10,0
4280,4,41337,0,inception4,9,0
4281,4,41347,0,inception4,9,0
4282,4,41356,0,inception4,8,0
4283,4,41366,0,inception4,9,0
4284,4,41375,0,inception4,10,0
4285,4,41385,0,inception4,9,0
4286,4,41394,0,inception4,10,0
4287,4,41404,0,inception4,9,0
4288,4,41414,0,resnet152,9,0
4289,4,41423,0,resnet101,8,0
4290,4,41433,0,resnet101,9,0
4291,4,41442,0,resnet101,10,0
4292,4,41452,0,resnet101,9,0
4293,4,41461,0,resnet101,10,0
4294,4,41471,0,resnet101,9,0
4295,4,41481,0,resnet101,9,0
4296,4,41490,0,vgg16,8,0
4297,4,41500,0,vgg16,9,0
4298,4,41509,0,vgg16,9,0
4299,4,41519,0,vgg16,4,0
4300,4,41547,0,vgg16,2,0
4301,4,41555,0,vgg16,9,0
4302,4,41572,0,vgg16,9,0
4303,4,41581,0,vgg16,9,0
4304,4,41590,0,vgg16,5,0
4305,4,41597,0,vgg16,9,0
4306,4,41607,0,resnet101,9,0
4307,4,41616,0,resnet101,9,0
4308,4,41625,0,resnet101,9,0
4309,4,41635,0,resnet101,4,0
4310,4,41672,0,resnet101,9,0
4311,4,41682,0,resnet101,9,0
4312,4,41691,0,resnet101,10,0
4313,4,41701,0,resnet101,10,0
4314,4,41711,0,resnet101,10,0
4315,4,41721,0,resnet101,8,0
4316,4,41731,0,resnet101,9,0
4317,4,41741,0,resnet101,8,0
4318,4,41893,0,resnet101,10,0
4319,4,41903,0,resnet101,9,0
4320,4,41913,0,resnet101,9,0
4321,4,41922,0,resnet50,8,0
4322,4,41932,0,resnet50,9,0
4323,4,41944,0,resnet152,8,0
4324,4,41954,0,resnet152,9,0
4325,4,41963,0,resnet152,10,0
4326,4,41973,0,resnet152,9,0
4327,4,41982,0,resnet152,10,0
4328,4,41992,0,resnet152,9,0
4329,4,42002,0,resnet152,9,0
4330,4,42011,0,resnet152,9,0
4331,4,42021,0,resnet152,9,0
4332,4,42030,0,resnet152,10,0
4333,4,42040,0,resnet152,9,0
4334,4,42050,0,resnet152,9,0
4335,4,42059,0,resnet152,8,0
4336,4,42069,0,resnet152,9,0
4337,4,42078,0,resnet152,10,0
4338,4,42088,0,resnet152,9,0
4339,4,42097,0,resnet152,10,0
4340,4,42107,0,resnet152,8,0
4341,4,42117,0,resnet152,9,0
4342,4,42126,0,vgg11,10,0
4343,4,42136,0,vgg11,9,0
4344,4,42145,0,vgg11,10,0
4345,4,42155,0,vgg11,8,0
4346,4,42165,0,inception4,9,0
4347,4,42174,0,inception4,8,0
4348,4,42184,0,inception4,9,0
4349,4,42193,0,inception4,10,0
4350,4,42203,0,inception4,9,0
4351,4,42212,0,inception4,10,0
4352,4,42222,0,inception4,8,0
4353,4,42685,0,inception4,10,0
4354,4,42695,0,inception4,9,0
4355,4,42705,0,resnet152,9,0
4356,4,42714,0,vgg19,9,0
4357,4,42724,0,vgg19,9,0
4358,4,42733,0,vgg19,10,0
4359,4,42743,0,vgg19,9,0
4360,4,42753,0,resnet152,9,0
4361,4,42762,0,resnet101,8,0
4362,4,42772,0,resnet101,9,0
4363,4,42781,0,resnet101,10,0
4364,4,42791,0,resnet101,2,0
4365,4,42793,0,resnet101,2,0
4366,4,42809,0,resnet101,12,0
4367,4,42821,0,resnet101,12,0
4368,4,42833,0,resnet101,12,0
4369,4,42845,0,resnet101,12,0
4370,4,42858,0,resnet101,11,0
4371,4,42870,0,resnet101,11,0
4372,4,42882,0,resnet101,10,0
4373,4,42894,0,resnet101,10,0
4374,4,42906,0,resnet101,10,0
4375,4,42937,0,resnet101,13,0
4376,4,42950,0,resnet101,6,0
4377,4,42956,0,resnet101,6,0
4378,4,42962,0,vgg19,7,0
4379,4,42971,0,vgg19,19,0
4380,4,42990,0,vgg19,19,0
4381,4,43009,0,vgg19,19,0
4382,4,43028,0,vgg19,19,0
4383,4,43047,0,vgg19,6,0
4384,4,43053,0,resnet152,19,0
4385,4,43072,0,resnet152,16,0
4386,4,43168,0,resnet152,14,0
4387,4,43182,0,resnet152,20,0
4388,1,11,0,vgg19,1,0
4389,1,18,0,vgg19,4,0
4390,1,25,0,vgg11,348,0
4391,1,964,0,vgg11,2,0
4392,1,999,0,vgg11,1,0
4393,1,1001,0,vgg11,2,0
4394,1,1006,0,vgg11,1,0
4395,1,1010,0,inception4,1,0
4396,1,1012,0,inception4,1,0
4397,1,1014,0,resnet152,2,0
4398,1,1038,0,resnet152,1,0
4399,1,1044,0,resnet50,3,0
4400,1,1071,0,resnet50,3,0
4401,1,1077,0,resnet50,3,0
4402,1,1136,0,alexnet,2,0
4403,1,1247,0,alexnet,3,0
4404,1,1259,0,alexnet,2,0
4405,1,1288,0,alexnet,2,0
4406,1,1292,0,alexnet,2,0
4407,1,1326,0,alexnet,6,0
4408,1,1379,0,alexnet,6,0
4409,1,2610,0,alexnet,6,0
4410,1,2639,0,alexnet,5,0
4411,1,2674,0,alexnet,5,0
4412,1,3859,0,alexnet,5,0
4413,1,3873,0,alexnet,5,0
4414,1,3920,0,alexnet,6,0
4415,1,3975,0,alexnet,10,0
4416,1,4026,0,alexnet,6,0
4417,1,4045,0,alexnet,5,0
4418,1,5537,0,alexnet,7,0
4419,1,5607,0,alexnet,1,0
4420,1,5610,0,alexnet,1,0
4421,1,5615,0,alexnet,423,0
4422,1,6823,0,alexnet,6,0
4423,1,14372,0,alexnet,6,0
4424,1,21502,0,inception4,7,0
4425,1,21530,0,inception4,6,0
4426,1,24232,0,inception4,11,0
4427,1,24248,0,inception4,27,0
4428,1,28732,0,inception4,2,0
4429,1,29720,0,inception4,1,0
4430,1,29726,0,vgg16,2,0
4431,1,29734,0,vgg16,28,0
4432,1,29970,0,vgg16,1,0
4433,1,31251,0,resnet101,2,0
4434,1,31270,0,resnet101,2,0
4435,1,31281,0,resnet101,1,0
4436,1,31296,0,resnet101,2,0
4437,1,31302,0,resnet152,2,0
4438,1,31398,0,resnet152,1,0
4439,1,31504,0,resnet152,1,0
4440,1,31519,0,resnet152,2,0
4441,1,32715,0,inception3,1,0
4442,1,32760,0,inception3,8,0
4443,1,32789,0,inception3,1,0
4444,1,32842,0,inception3,1,0
4445,1,32986,0,inception3,1,0
4446,1,32994,0,inception3,1,0
4447,1,33021,0,inception3,2,0
4448,1,33038,0,inception3,1,0
4449,1,34206,0,inception3,2,0
4450,1,34224,0,inception3,2,0
4451,1,34230,0,inception3,1,0
4452,1,34234,0,inception3,1,0
4453,1,34297,0,inception3,1,0
4454,1,34321,0,inception3,1,0
4455,1,40202,0,inception3,1,0
4456,1,40210,0,inception3,2,0
4457,1,40214,0,inception3,1,0
4458,1,42891,0,inception3,1,0
4459,1,42907,0,vgg11,2,0
4460,4,31615,0,resnet101,418,0
4461,4,32034,0,resnet101,13,0
4462,4,32048,0,resnet101,9,0
4463,4,32058,0,resnet101,105,0
4464,4,32164,0,resnet101,43,0
4465,4,32208,0,vgg16,114,0
4466,4,32323,0,vgg16,39,0
4467,4,32363,0,vgg16,78,0
4468,4,32443,0,vgg16,87,0
4469,4,32531,0,inception4,49,0
4470,1,18961,0,alexnet,2,0
4471,1,18964,0,alexnet,2,0
4472,1,18966,0,alexnet,2,0
4473,1,18969,0,vgg11,2,0
4474,1,18972,0,vgg16,2,0
4475,1,18974,0,vgg16,2,0
4476,1,18977,0,vgg16,2,0
4477,1,18982,0,vgg16,2,0
4478,1,18987,0,vgg16,2,0
4479,1,18990,0,vgg16,2,0
4480,1,18995,0,vgg16,2,0
4481,1,18998,0,vgg16,2,0
4482,1,19000,0,vgg16,2,0
4483,1,19003,0,vgg16,2,0
4484,1,19006,0,vgg16,2,0
4485,1,19008,0,vgg16,2,0
4486,1,19011,0,vgg16,2,0
4487,1,19014,0,resnet152,2,0
4488,1,19016,0,resnet50,2,0
4489,1,19019,0,resnet50,2,0
4490,1,19024,0,resnet50,2,0
4491,1,19027,0,inception3,2,0
4492,1,19032,0,inception3,2,0
4493,1,19035,0,inception3,2,0
4494,1,19040,0,vgg19,2,0
4495,1,19048,0,vgg19,2,0
4496,1,19051,0,vgg19,2,0
4497,1,19054,0,vgg19,2,0
4498,1,19056,0,vgg19,2,0
4499,1,19059,0,vgg19,2,0
4500,1,19062,0,vgg19,2,0
4501,1,19064,0,vgg19,2,0
4502,1,19067,0,vgg19,2,0
4503,1,19070,0,vgg19,2,0
4504,1,19072,0,vgg19,2,0
4505,1,19075,0,vgg19,2,0
4506,1,19078,0,vgg19,2,0
4507,1,19080,0,resnet101,2,0
4508,1,19088,0,resnet101,2,0
4509,1,19094,0,resnet101,2,0
4510,1,19096,0,vgg19,2,0
4511,1,19099,0,vgg19,2,0
4512,1,19102,0,vgg19,2,0
4513,1,19104,0,vgg19,2,0
4514,1,19107,0,vgg19,2,0
4515,1,19110,0,vgg19,2,0
4516,1,19112,0,vgg19,2,0
4517,1,19115,0,resnet101,2,0
4518,1,19118,0,inception3,2,0
4519,1,19120,0,inception3,2,0
4520,1,19123,0,inception3,2,0
4521,1,19128,0,inception3,2,0
4522,1,19131,0,inception3,2,0
4523,1,19134,0,vgg19,2,0
4524,1,19136,0,vgg19,2,0
4525,1,19144,0,alexnet,2,0
4526,1,19147,0,inception3,2,0
4527,1,19149,0,inception3,2,0
4528,1,19152,0,inception3,2,0
4529,1,19155,0,inception3,2,0
4530,1,19157,0,inception3,2,0
4531,1,19160,0,inception3,2,0
4532,1,19163,0,inception3,2,0
4533,1,19165,0,inception3,2,0
4534,1,19168,0,inception3,2,0
4535,1,19171,0,inception3,2,0
4536,1,19173,0,inception3,2,0
4537,1,19176,0,inception3,2,0
4538,1,19179,0,resnet101,2,0
4539,1,19184,0,resnet101,2,0
4540,1,19192,0,resnet101,2,0
4541,1,19195,0,resnet101,2,0
4542,1,19197,0,resnet101,2,0
4543,1,19200,0,resnet101,2,0
4544,1,19205,0,resnet152,2,0
4545,1,19208,0,resnet152,2,0
4546,1,19211,0,resnet152,2,0
4547,1,19216,0,resnet152,2,0
4548,1,19219,0,resnet101,2,0
4549,1,19224,0,resnet101,2,0
4550,1,19232,0,resnet101,2,0
4551,1,19235,0,resnet101,2,0
4552,1,19240,0,resnet101,2,0
4553,1,19246,0,resnet101,2,0
4554,1,19248,0,resnet101,2,0
4555,1,19251,0,resnet101,2,0
4556,1,19254,0,resnet101,2,0
4557,1,19256,0,resnet101,2,0
4558,1,19259,0,resnet101,2,0
4559,1,19262,0,resnet101,2,0
4560,1,19264,0,resnet101,2,0
4561,1,19270,0,resnet101,2,0
4562,1,19272,0,resnet101,2,0
4563,1,19275,0,resnet101,2,0
4564,1,19283,0,resnet152,2,0
4565,1,19286,0,resnet152,2,0
4566,1,19291,0,inception3,2,0
4567,1,19296,0,inception3,2,0
4568,1,19299,0,inception3,2,0
4569,1,19302,0,inception3,2,0
4570,1,19304,0,inception3,2,0
4571,1,19307,0,inception3,2,0
4572,1,19312,0,inception3,2,0
4573,1,19315,0,inception3,2,0
4574,1,19323,0,inception3,2,0
4575,1,19326,0,inception3,2,0
4576,1,19331,0,inception3,2,0
4577,1,19336,0,inception3,2,0
4578,1,19339,0,inception3,2,0
4579,1,19342,0,inception3,2,0
4580,1,19344,0,vgg16,2,0
4581,1,19347,0,vgg16,2,0
4582,1,19352,0,vgg16,2,0
4583,1,19355,0,vgg16,2,0
4584,1,19358,0,vgg16,2,0
4585,1,19360,0,vgg16,2,0
4586,1,19363,0,vgg16,2,0
4587,1,19365,0,vgg16,2,0
4588,1,19368,0,vgg16,2,0
4589,1,19371,0,vgg16,2,0
4590,1,19373,0,vgg16,2,0
4591,1,19376,0,vgg16,2,0
4592,1,19381,0,vgg16,2,0
4593,1,19386,0,vgg16,2,0
4594,1,19389,0,vgg11,2,0
4595,1,19392,0,vgg11,2,0
4596,1,19394,0,resnet50,2,0
4597,1,19397,0,resnet50,2,0
4598,1,19400,0,resnet50,2,0
4599,1,19402,0,resnet50,2,0
4600,1,19405,0,resnet50,2,0
4601,1,19408,0,resnet50,2,0
4602,1,19410,0,vgg19,2,0
4603,1,19416,0,resnet101,2,0
4604,1,19418,0,resnet101,2,0
4605,1,19421,0,resnet101,2,0
4606,1,19423,0,resnet101,2,0
4607,1,19426,0,resnet101,2,0
4608,1,19431,0,resnet101,2,0
4609,1,19434,0,resnet101,2,0
4610,1,19439,0,resnet101,2,0
4611,1,19442,0,resnet101,2,0
4612,1,19447,0,resnet101,2,0
4613,1,19450,0,alexnet,2,0
4614,1,19455,0,alexnet,2,0
4615,1,19458,0,alexnet,2,0
4616,1,19460,0,alexnet,2,0
4617,1,19463,0,alexnet,2,0
4618,1,19466,0,alexnet,2,0
4619,1,19469,0,vgg19,2,0
4620,1,19471,0,vgg19,2,0
4621,1,19474,0,vgg19,2,0
4622,1,19476,0,vgg19,2,0
4623,1,19479,0,vgg19,2,0
4624,1,19482,0,vgg19,2,0
4625,1,19484,0,vgg19,2,0
4626,1,19487,0,vgg19,2,0
4627,1,19492,0,vgg19,2,0
4628,1,19495,0,vgg19,2,0
4629,1,19498,0,vgg19,2,0
4630,1,19500,0,vgg19,2,0
4631,1,19503,0,vgg19,2,0
4632,1,19508,0,vgg19,2,0
4633,1,19511,0,vgg19,2,0
4634,1,19514,0,vgg19,2,0
4635,1,19516,0,vgg19,2,0
4636,1,19524,0,vgg19,2,0
4637,1,19527,0,vgg19,2,0
4638,1,19532,0,vgg19,2,0
4639,1,19535,0,vgg16,2,0
4640,1,19540,0,vgg16,2,0
4641,1,19543,0,vgg16,2,0
4642,1,19545,0,vgg16,2,0
4643,1,19548,0,vgg16,2,0
4644,1,19551,0,vgg16,2,0
4645,1,19553,0,vgg16,2,0
4646,1,19559,0,vgg16,2,0
4647,1,19561,0,vgg16,2,0
4648,1,19564,0,vgg16,2,0
4649,1,19567,0,vgg16,2,0
4650,1,19569,0,vgg16,2,0
4651,1,19572,0,vgg16,2,0
4652,1,19577,0,vgg19,2,0
4653,1,19585,0,vgg19,2,0
4654,1,19588,0,vgg19,2,0
4655,1,19590,0,vgg19,2,0
4656,1,19593,0,vgg19,2,0
4657,1,19596,0,vgg19,2,0
4658,1,19598,0,vgg19,2,0
4659,1,19601,0,vgg19,2,0
4660,1,19604,0,inception3,2,0
4661,1,19606,0,inception3,2,0
4662,1,19611,0,inception3,2,0
